latitude,longitude,displacement (mm),coherence,elevation (m)
-36.408,-70.632,13.44,0.29,2068.64
-36.408,-70.622,13.78,0.38,2022.22
-36.408,-70.612,10.21,0.32,2115.85
-36.408,-70.602,6.44,0.30,2133.00
-36.408,-70.592,24.46,0.26,2466.58
-36.408,-70.582,9.85,0.25,2597.15
-36.408,-70.572,6.74,0.29,2583.13
-36.408,-70.562,3.67,0.24,2484.86
-36.408,-70.552,NaN,0.21,2265.06
-36.408,-70.542,NaN,0.28,2279.93
-36.408,-70.532,NaN,0.33,2587.30
-36.408,-70.522,NaN,0.29,2629.45
-36.408,-70.512,NaN,0.25,2744.49
-36.408,-70.502,-8.76,0.28,2793.83
-36.408,-70.492,-17.49,0.24,2567.08
-36.408,-70.482,-9.68,0.28,2360.49
-36.408,-70.472,-2.88,0.25,2465.51
-36.408,-70.462,-22.60,0.19,2651.40
-36.408,-70.452,NaN,0.26,2639.57
-36.408,-70.442,NaN,0.26,2791.74
-36.408,-70.432,-9.10,0.18,3119.68
-36.408,-70.422,-50.42,0.28,3438.51
-36.408,-70.412,-51.31,0.33,3134.93
-36.408,-70.402,-37.24,0.41,3213.31
-36.408,-70.392,-40.13,0.32,3279.86
-36.408,-70.382,-28.56,0.33,3080.12
-36.408,-70.372,-31.09,0.36,2645.28
-36.408,-70.362,-36.44,0.35,2522.14
-36.408,-70.352,-41.93,0.28,2558.66
-36.408,-70.342,-45.47,0.29,2780.86
-36.408,-70.332,-41.87,0.27,2637.24
-36.408,-70.322,-32.89,0.40,2501.68
-36.408,-70.312,-33.09,0.48,2344.49
-36.408,-70.302,-36.88,0.43,2330.97
-36.408,-70.292,-38.80,0.33,2267.25
-36.408,-70.282,-37.87,0.31,2201.18
-36.408,-70.272,-49.30,0.26,2225.71
-36.408,-70.262,NaN,0.28,2249.43
-36.408,-70.252,-37.28,0.35,2319.59
-36.408,-70.242,-52.16,0.30,2285.32
-36.408,-70.232,-61.99,0.27,2118.25
-36.408,-70.222,-68.63,0.32,1902.34
-36.408,-70.212,-64.65,0.35,1552.60
-36.408,-70.202,-55.62,0.36,1486.86
-36.408,-70.192,-63.78,0.33,1783.51
-36.398,-70.682,3.56,0.20,2488.76
-36.398,-70.672,5.85,0.20,2472.46
-36.398,-70.662,6.36,0.25,2567.30
-36.398,-70.652,-10.87,0.26,2469.15
-36.398,-70.642,6.51,0.28,2058.63
-36.398,-70.632,16.16,0.33,2063.66
-36.398,-70.622,18.51,0.40,2075.36
-36.398,-70.612,19.27,0.34,2095.60
-36.398,-70.602,28.42,0.29,2144.54
-36.398,-70.592,15.03,0.22,2224.19
-36.398,-70.582,NaN,0.32,2621.73
-36.398,-70.572,NaN,0.36,2648.21
-36.398,-70.562,NaN,0.34,2688.29
-36.398,-70.552,NaN,0.17,2326.99
-36.398,-70.542,NaN,0.16,2302.93
-36.398,-70.532,NaN,0.25,2808.15
-36.398,-70.522,NaN,0.30,2708.55
-36.398,-70.512,NaN,0.29,2736.95
-36.398,-70.502,NaN,0.30,2920.46
-36.398,-70.492,-13.22,0.23,2669.82
-36.398,-70.482,-6.98,0.24,2382.79
-36.398,-70.472,6.85,0.17,2497.50
-36.398,-70.462,NaN,0.17,2905.56
-36.398,-70.452,NaN,0.23,2743.76
-36.398,-70.442,NaN,0.23,2859.25
-36.398,-70.432,-28.10,0.25,3144.13
-36.398,-70.422,-52.60,0.29,3118.37
-36.398,-70.412,-32.70,0.32,2972.96
-36.398,-70.402,-34.30,0.41,2748.66
-36.398,-70.392,-30.85,0.40,2687.54
-36.398,-70.382,-30.17,0.32,2546.44
-36.398,-70.372,-40.59,0.27,2292.32
-36.398,-70.362,NaN,0.28,2215.42
-36.398,-70.352,-33.97,0.33,2290.95
-36.398,-70.342,-37.77,0.33,2421.77
-36.398,-70.332,-36.78,0.32,2546.36
-36.398,-70.322,-33.07,0.38,2362.63
-36.398,-70.312,-32.06,0.37,2307.84
-36.398,-70.302,-33.97,0.43,2247.46
-36.398,-70.292,NaN,0.32,2205.65
-36.398,-70.282,-35.40,0.26,2174.57
-36.398,-70.272,-31.76,0.30,2196.83
-36.398,-70.262,-54.46,0.32,2155.05
-36.398,-70.252,-38.28,0.32,2161.22
-36.398,-70.242,-57.36,0.27,2130.14
-36.398,-70.232,-82.65,0.27,1911.02
-36.398,-70.222,-70.85,0.29,1705.74
-36.398,-70.212,-59.56,0.33,1595.28
-36.398,-70.202,-55.00,0.32,1536.19
-36.398,-70.192,-48.16,0.34,1896.92
-36.388,-70.682,NaN,0.26,2606.78
-36.388,-70.672,6.59,0.27,2624.31
-36.388,-70.662,NaN,0.28,2688.32
-36.388,-70.652,-8.95,0.30,2262.39
-36.388,-70.642,0.90,0.14,2039.52
-36.388,-70.632,13.72,0.32,2058.26
-36.388,-70.622,17.34,0.40,2071.58
-36.388,-70.612,26.07,0.30,2065.64
-36.388,-70.602,NaN,0.22,2105.34
-36.388,-70.592,NaN,0.20,2460.68
-36.388,-70.582,NaN,0.35,2749.41
-36.388,-70.572,NaN,0.34,2816.98
-36.388,-70.562,NaN,0.33,2725.71
-36.388,-70.552,NaN,0.19,2406.54
-36.388,-70.542,NaN,0.12,2356.42
-36.388,-70.532,NaN,0.31,2919.22
-36.388,-70.522,NaN,0.33,2928.72
-36.388,-70.512,0.63,0.35,2819.60
-36.388,-70.502,-11.57,0.35,2871.51
-36.388,-70.492,-22.24,0.18,2587.23
-36.388,-70.482,NaN,0.12,2432.88
-36.388,-70.472,NaN,0.13,2743.91
-36.388,-70.462,NaN,0.19,2986.41
-36.388,-70.452,-2.37,0.24,2905.57
-36.388,-70.442,-19.34,0.29,3258.93
-36.388,-70.432,-27.30,0.31,2826.96
-36.388,-70.422,-23.92,0.33,2708.80
-36.388,-70.412,-20.14,0.33,2749.85
-36.388,-70.402,-21.40,0.34,2537.25
-36.388,-70.392,-20.64,0.36,2589.12
-36.388,-70.382,-22.67,0.28,2492.14
-36.388,-70.372,-35.43,0.29,2389.47
-36.388,-70.362,NaN,0.26,2289.33
-36.388,-70.352,NaN,0.29,2066.21
-36.388,-70.342,-38.45,0.33,2040.55
-36.388,-70.332,-31.44,0.39,2341.21
-36.388,-70.322,-29.98,0.38,2352.28
-36.388,-70.312,-30.62,0.37,2253.95
-36.388,-70.302,-32.26,0.39,2209.84
-36.388,-70.292,-33.00,0.40,2184.99
-36.388,-70.282,-34.67,0.42,2127.42
-36.388,-70.272,-37.85,0.31,2133.00
-36.388,-70.262,-40.74,0.34,2156.60
-36.388,-70.252,-45.53,0.32,2136.85
-36.388,-70.242,-63.12,0.27,2108.10
-36.388,-70.232,-71.33,0.26,1982.00
-36.388,-70.222,-70.81,0.34,1645.10
-36.388,-70.212,-51.15,0.36,1459.80
-36.388,-70.202,-53.32,0.36,1612.63
-36.388,-70.192,-54.70,0.36,1855.12
